OBJECTID,NAME_PY,NAME_CH,NAME_FT,X_COORD,Y_COORD,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,CNTY_PY,CNTY_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE
1223,Longan Xian,隆安县,隆安縣,107.684952,23.178167,广西壮族自治区隆安县县治城厢镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,,,120016,POINT,122367,FROM_AC,,孟刚,孙涛,2005/06/30
1224,Guohua Tuzhou,果化土州,果化土州,107.410622,23.417728,广西壮族自治区平果县果化镇,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,,,120016,POINT,122368,FROM_AC,,孟刚,孙涛,2005/06/30
1225,Guide Tuzhou,归德土州,歸德土州,107.655589,23.392106,广西壮族自治区平果县归德,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,,,120016,POINT,122369,FROM_FD,,孟刚,孙涛,2005/06/30
1226,Heng Zhou,横州,橫州,109.267044,22.692957,广西壮族自治区横县县治横州镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,,,120016,POINT,122370,FROM_AC,,孟刚,孙涛,2005/06/30
1227,Yongchun Xian,永淳县,永淳縣,108.914207,22.804642,广西壮族自治区横县峦城镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,,,120016,POINT,122371,FROM_AC,,孟刚,孙涛,2005/06/30
1228,Jiang Zhou,江州,江州,107.382835,22.316572,广西壮族自治区崇左县江州,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122372,FROM_AC,,孟刚,孙涛,2005/06/30
1229,Luobaitu Xian,罗白土县,羅白土縣,107.517815,22.327505,广西壮族自治区崇左县罗白,Tuxian,土县,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122373,FROM_AC,,孟刚,孙涛,2005/06/30
1230,Longzhou Ting,龙州厅,龍州廳,106.850357,22.351666,广西壮族自治区龙州县县治龙州镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122374,FROM_AC,,孟刚,孙涛,2005/06/30
1231,Shangxiadong Tuzhou,上下冻土州,上下凍土州,106.695473,22.389748,广西壮族自治区龙州县下冻,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122375,FROM_AC,,孟刚,孙涛,2005/06/30
1232,Shanglong Tusi,上龙土司,上龍土司,106.849228,22.418951,广西壮族自治区龙州县上龙,Tusi,土司,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122376,FROM_AC,,孟刚,孙涛,2005/06/30
1233,Yangli Zhou,养利州,養利州,107.195427,22.841093,广西壮族自治区大新县县治桃城镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122377,FROM_AC,,孟刚,孙涛,2005/06/30
1234,Wancheng Tuzhou,万承土州,萬承土州,107.310867,22.903643,广西壮族自治区大新县龙门,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122378,FROM_AC,,孟刚,孙涛,2005/06/30
1235,Mingying Tuzhou,茗盈土州,茗盈土州,107.194684,22.929005,广西壮族自治区大新县茗盈,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122379,FROM_FD,,孟刚,孙涛,2005/06/30
1236,Quanming Tuzhou,全茗土州,全茗土州,107.173371,22.924000,广西壮族自治区大新县全茗镇,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122380,FROM_AC,,孟刚,孙涛,2005/06/30
1237,Longying Tuzhou,龙英土州,龍英土州,107.018425,22.980976,广西壮族自治区天等县龙茗镇,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122381,FROM_AC,,孟刚,孙涛,2005/06/30
1238,Anping Tuzhou,安平土州,安平土州,107.046801,22.715980,广西壮族自治区大新县安平,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122382,FROM_FD,,孟刚,孙涛,2005/06/30
1239,Taiping Tuzhou,太平土州,太平土州,107.093781,22.649410,广西壮族自治区大新县太平,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122383,FROM_AC,,孟刚,孙涛,2005/06/30
1240,Zuo Zhou,左州,左州,107.490784,22.692247,广西壮族自治区崇左县左州,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122384,FROM_AC,,孟刚,孙涛,2005/06/30
1241,Yongkang Zhou,永康州,永康州,107.834206,22.832211,广西壮族自治区扶绥县中东镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122385,FROM_AC,,孟刚,孙涛,2005/06/30
1242,Luoyang Tuxian,罗阳土县,羅陽土縣,107.871868,22.804581,广西壮族自治区扶绥县旧城（罗阳）,Tuxian,土县,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122386,FROM_FD,,孟刚,孙涛,2005/06/30
1243,Zhenyuan Tuzhou,镇远土州,鎮遠土州,107.207316,23.247990,广西壮族自治区天等县镇远,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122387,FROM_FD,,孟刚,孙涛,2005/06/30
1244,Jiean Tuzhou,结安土州,結安土州,107.252914,23.220814,广西壮族自治区天等县结安,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122388,FROM_FD,,孟刚,孙涛,2005/06/30
1245,Jielun Tuzhou,结伦土州,結倫土州,107.277435,23.240044,广西壮族自治区天等县进结镇,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122389,FROM_AC,,孟刚,孙涛,2005/06/30
1246,Dujie Tuzhou,都结土州,都結土州,107.464416,23.192860,广西壮族自治区隆安县都结,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122390,FROM_AC,,孟刚,孙涛,2005/06/30
1247,Xiashixi Tuzhou,下石西土州,下石西土州,106.894508,22.125734,广西壮族自治区凭祥市夏石,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122391,FROM_AC,,孟刚,孙涛,2005/06/30
1248,Ningming Zhou,宁明州,寧明州,107.062843,22.138447,广西壮族自治区宁明县县治城中镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122392,FROM_AC,,孟刚,孙涛,2005/06/30
1249,Sizhou Tuzhou,思州土州,思州土州,107.413737,22.096383,广西壮族自治区宁明县思州,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122393,FROM_FD,,孟刚,孙涛,2005/06/30
1250,Siling Tuzhou,思陵土州,思陵土州,107.135223,21.859988,广西壮族自治区宁明县思陵,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122394,FROM_FD,,孟刚,孙涛,2005/06/30
1251,Pingxiang Ting,凭祥厅,憑祥廳,106.754341,22.111984,广西壮族自治区凭祥市市治,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122395,FROM_AC,,孟刚,孙涛,2005/06/30
1252,Qianlongdong Tusi,迁隆峒土司,遷隆峒土司,107.643575,22.121096,广西壮族自治区宁明县迁隆,Tusi,土司,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Shangsi Zhiliting,上思直隶厅,,,120016,POINT,122396,FROM_FD,,孟刚,孙涛,2005/06/30
1253,Xialeitusi,下雷土司,下雷土司,106.750908,22.913649,广西壮族自治区大新县下雷,Tusi,土司,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Guishun Zhilizhou,归顺直隶州,,,120016,POINT,122397,FROM_AC,,孟刚,孙涛,2005/06/30
1254,Zhenbian Xian,镇边县,鎮邊縣,105.840088,23.412697,广西壮族自治区那坡县县治城厢镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Guishun Zhilizhou,归顺直隶州,,,120016,POINT,122398,FROM_AC,,孟刚,孙涛,2005/06/30
1255,Tianbao Xian,天保县,天保縣,106.608353,23.332321,广西壮族自治区德保县县治城关镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Zhen'an Fu,镇安府,,,120016,POINT,122399,FROM_AC,,孟刚,孙涛,2005/06/30
1256,Fengyi Zhou,奉议州,奉議州,106.883204,23.727006,广西壮族自治区田阳县旧城,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Zhen'an Fu,镇安府,,,120016,POINT,122400,FROM_FD,,孟刚,孙涛,2005/06/30
1257,Shangyingtu Zhou,上映土州,上映土州,106.944534,23.080128,广西壮族自治区天等县上映,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Zhen'an Fu,镇安府,,,120016,POINT,122401,FROM_AC,,孟刚,孙涛,2005/06/30
1258,Dukang Tuzhou,都康土州,都康土州,107.084427,23.108406,广西壮族自治区天等县都康,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Zhen'an Fu,镇安府,,,120016,POINT,122402,FROM_AC,,孟刚,孙涛,2005/06/30
1259,Xiangwu Tuzhou,向武土州,向武土州,106.960243,23.234190,广西壮族自治区天等县向都镇,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Zhen'an Fu,镇安府,,,120016,POINT,122403,FROM_AC,,孟刚,孙涛,2005/06/30
1260,Xindu Ting,信都厅,信都廳,111.739545,23.911034,广西壮族自治区贺县铺门镇端南三里义塾,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Pingle Fu,平乐府,,,120016,POINT,122404,FROM_FD,,孟刚,孙涛,2005/06/30
1261,Yongshun Fuzhangguansi,永顺副长官司,永順副長官司,108.741030,24.557304,广西壮族自治区宜山县后甫,Fuzhangguansi,副長官司,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Qingyuan Fu,庆远府,,,120016,POINT,122405,FROM_FD,,孟刚,孙涛,2005/06/30
1262,Chongshan Xian,崇善县,崇善縣,107.355057,22.420197,广西壮族自治区崇左县县治太平镇,Cunzhen,村镇,7,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,,,120016,POINT,122406,FROM_AC,孟刚,孟刚,孙涛,2005/06/30
1263,Dayao Xian,大姚县,大姚縣,101.325310,25.725731,云南大姚县金碧镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,,,120017,POINT,122541,FROM_AC,陆韧,满志敏,,2006/12/24
1264,Binchuan Zhou,宾川州,賓川州,100.577835,25.830271,云南宾川县牛井镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,,,120017,POINT,122542,FROM_AC,陆韧,满志敏,,2006/12/24
1265,Adunzi Xiaqu,阿墩子辖区,阿墩子轄區,98.914726,28.491188,云南德欽县升平镇,Xiaqu,辖区,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,,,120017,POINT,122543,FROM_AC,陆韧,满志敏,,2006/12/24
1266,Ganya Si,干崖司,幹崖司,98.077209,24.740477,云南盈江县旧城镇,Xingzhengqu,宣抚司,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,,,120017,POINT,122544,FROM_AC,陆韧,满志敏,,2006/12/24
1267,Huaping Xian,华坪县,華坪縣,101.263901,26.630207,云南华坪县中心镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongbei Ting,永北厅,,,120017,POINT,122545,FROM_AC,陆韧,满志敏,,2006/12/24
1268,Baoshan Xian,保山县,保山縣,99.166863,25.112436,云南保山市治,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,,,120017,POINT,122546,FROM_AC,陆韧,满志敏,,2006/12/24
1269,Longchuan Si,陇川司,隴川司,97.962486,24.365541,云南陇川县城子镇,Xuanfusi,宣抚司,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,,,120017,POINT,122547,FROM_AC,陆韧,满志敏,,2006/12/24
1270,Mengmao Si,猛卯司,猛卯司,97.859154,24.012642,云南瑞丽县勐卯镇,Anfusi,安抚司,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,,,120017,POINT,122548,FROM_AC,陆韧,满志敏,,2006/12/24
1271,Cheli Si,车里司,車裏司,100.794060,22.012938,云南景洪市允景洪镇,Xuanweisi,宣慰司,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Pu'er Fu,普洱府,,,120017,POINT,122549,FROM_AC,陆韧,满志敏,,2006/12/24
1272,Weixi Ting,维西厅,維西廳,99.285271,27.186052,云南维西县保和镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,,,120017,POINT,122550,FROM_AC,陆韧,满志敏,,2006/12/24
1273,Yao Zhou,姚州,姚州,101.242462,25.513739,云南姚安县栋川镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,,,120017,POINT,122551,FROM_AC,陆韧,满志敏,,2006/12/24
1274,Zhanda Si,盏达司,盞達司,97.936790,24.707516,云南盈江县平原镇,Zhangguansi,长官司,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,,,120017,POINT,122552,FROM_AC,陆韧,满志敏,,2006/12/24
1275,Zhennan Zhou,镇南州,鎮南州,101.276962,25.196549,云南南华县龙川镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,,,120017,POINT,122553,FROM_AC,陆韧,满志敏,,2006/12/24
1276,Ami Zhou,阿迷州,阿迷州,103.233811,23.714905,云南开远市治,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122554,FROM_AC,陆韧,满志敏,,2006/12/24
1277,Anning Zhou,安宁州,安寧州,102.404861,24.862545,云南安宁县治,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122555,FROM_AC,陆韧,满志敏,,2006/12/24
1278,Chenggong Xian,呈贡县,呈貢縣,102.798958,24.901342,云南呈贡县龙城镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122556,FROM_AC,陆韧,满志敏,,2006/12/24
1279,Heyang Xian,河阳县,河陽縣,102.911217,24.673197,云南澄江县凤麓镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澄江府,,,120017,POINT,122557,FROM_AC,陆韧,满志敏,,2006/12/24
1280,Songming Zhou,嵩明州,嵩明州,103.033318,25.341337,云南嵩明县嵩阳镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122558,FROM_AC,陆韧,满志敏,,2006/12/24
1281,Chuxiong Xian,楚雄县,楚雄縣,101.542862,25.033066,云南楚雄市治,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,,,120017,POINT,122559,FROM_AC,陆韧,满志敏,,2006/12/24
1282,Daguan Ting,大关厅,大關廳,103.894646,27.753347,云南大关县翠华镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,,,120017,POINT,122560,FROM_AC,陆韧,满志敏,,2006/12/24
1283,Taihe Xian,太和县,太和縣,100.164444,25.697830,云南大理县大理,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,,,120017,POINT,122561,FROM_AC,陆韧,满志敏,,2006/12/24
1284,Dengchuan Zhou,邓川州,鄧川州,100.083092,25.987940,云南鹤庆县邓川镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,,,120017,POINT,122562,FROM_FD,陆韧,满志敏,,2006/12/24
1285,Dingyuan Xian,定远县,定遠縣,101.535606,25.317526,云南牟定县治,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,,,120017,POINT,122563,FROM_AC,陆韧,满志敏,,2006/12/24
1286,Xi'e Xian,嶍峨县,嶍峨縣,102.398430,24.166214,云南峨山县双江镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122564,FROM_AC,陆韧,满志敏,,2006/12/24
1287,Liangqiong Xian,浪穹县,浪穹縣,99.949234,26.112703,云南洱源县玉湖镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,,,120017,POINT,122565,FROM_AC,陆韧,满志敏,,2006/12/24
1288,Zhao Zhou,赵州,趙州,100.312897,25.585171,云南大理市凤仪镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,,,120017,POINT,122566,FROM_AC,陆韧,满志敏,,2006/12/24
1289,Fumin Xian,富民县,富民縣,102.490006,25.232294,云南富民县永定镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122567,FROM_AC,陆韧,满志敏,,2006/12/24
1290,Fu Zhou,富州,富州,105.611786,23.631229,云南富宁县新华镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Guangnan Fu,广南府,,,120017,POINT,122568,FROM_AC,陆韧,满志敏,,2006/12/24
1291,Gejiu Ting,个旧厅,個舊廳,103.155540,23.357183,云南个旧市治,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122569,FROM_AC,陆韧,满志敏,,2006/12/24
1292,Baoning Xian,宝宁县,寶寧縣,104.667763,23.996506,云南广南县珠琳镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Guangnan Fu,广南府,,,120017,POINT,122570,FROM_AC,陆韧,满志敏,,2006/12/24
1293,Guangtong Xian,广通县,廣通縣,101.753387,25.171421,云南禄丰县广通镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,,,120017,POINT,122571,FROM_AC,陆韧,满志敏,,2006/12/24
1294,Hekou Qu,河口区,河口區,103.959229,22.518724,云南河口县治,Dubanqu,督办区,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Kaihua Fu,开化府,,,120017,POINT,122572,FROM_AC,陆韧,满志敏,,2006/12/24
1295,Hexi Xian,河西县,河西縣,102.639282,24.141741,云南通海县河西镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122573,FROM_AC,陆韧,满志敏,,2006/12/24
1296,Heqing Zhou,鹤庆州,鶴慶州,100.179275,26.559418,云南鹤庆县云鹤镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,,,120017,POINT,122574,FROM_AC,陆韧,满志敏,,2006/12/24
1297,Xuanwei Zhou,宣威州,宣威州,104.106407,26.218842,云南宣威县榕城镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,,,120017,POINT,122575,FROM_AC,陆韧,满志敏,,2006/12/24
1298,Jianshui Xian,建水县,建水縣,102.822312,23.624552,云南建水县临安镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122576,FROM_AC,陆韧,满志敏,,2006/12/24
1299,Jianchuan Zhou,剑川州,劍川州,99.898743,26.530956,云南剑川县金华镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,,,120017,POINT,122577,FROM_AC,陆韧,满志敏,,2006/12/24
1300,Jiangchuan Xian,江川县,江川縣,102.794998,24.425463,云南江川县江城镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澄江府,,,120017,POINT,122578,FROM_AC,陆韧,满志敏,,2006/12/24
1301,Jinning Zhou,晋宁州,晉寧州,102.743210,24.703119,云南晋宁县晋城镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122579,FROM_AC,陆韧,满志敏,,2006/12/24
1302,Weiyuan Ting,威远厅,威遠廳,100.699577,23.499077,云南景谷县威远镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Pu'er Fu,普洱府,,,120017,POINT,122580,FROM_AC,陆韧,满志敏,,2006/12/24
1303,Kunming Xian,昆明县,昆明縣,102.710350,25.045914,云南昆明市治,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122581,FROM_AC,陆韧,满志敏,,2006/12/24
1304,Ning Zhou,宁州,寧州,102.927681,24.197353,云南华宁县宁州镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122582,FROM_AC,陆韧,满志敏,,2006/12/24
1305,Lijiang Xian,丽江县,麗江縣,100.235985,26.874634,云南丽江县大研镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,,,120017,POINT,122583,FROM_AC,陆韧,满志敏,,2006/12/24
1306,Longling Ting,龙陵厅,龍陵廳,98.690384,24.590191,云南龙陵县龙山镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,,,120017,POINT,122584,FROM_AC,陆韧,满志敏,,2006/12/24
1307,Ludian Ting,鲁甸厅,魯甸廳,103.545189,27.199028,云南鲁甸县文屏镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,,,120017,POINT,122585,FROM_AC,陆韧,满志敏,,2006/12/24
1308,Luliang Zhou,陆凉州,陸涼州,103.662529,25.032265,云南陆良县中枢镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,,,120017,POINT,122586,FROM_AC,陆韧,满志敏,,2006/12/24
1309,Lufeng Xian,禄丰县,祿豐縣,102.080101,25.147398,云南禄丰县金山镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122587,FROM_AC,陆韧,满志敏,,2006/12/24
1310,Luquan Xian,禄劝县,祿勸縣,102.461716,25.562651,云南禄劝县屏山镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Wuding Zhou,武定州,,,120017,POINT,122588,FROM_AC,陆韧,满志敏,,2006/12/24
1311,Lunan Zhou,路南州,路南州,103.259934,24.761480,云南路南县鹿阜镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澄江府,,,120017,POINT,122589,FROM_AC,陆韧,满志敏,,2006/12/24
1312,Luoci Xian,罗次县,羅次縣,102.301262,25.309248,云南禄丰县碧城镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,,,120017,POINT,122590,FROM_AC,陆韧,满志敏,,2006/12/24
1313,Luoping Zhou,罗平州,羅平州,104.303436,24.883085,云南罗平县罗雄镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,,,120017,POINT,122591,FROM_AC,陆韧,满志敏,,2006/12/24
1314,Anping Ting,安平厅,安平廳,104.387848,23.012882,云南马关县马白镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Kaihua Fu,开化府,,,120017,POINT,122592,FROM_AC,陆韧,满志敏,,2006/12/24
1315,Malong Zhou,马龙州,馬龍州,103.580208,25.428434,云南马龙县通泉镇,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,,,120017,POINT,122593,FROM_AC,陆韧,满志敏,,2006/12/24
1316,Mengzi Xian,蒙自县,蒙自縣,103.392571,23.369949,云南蒙自县文澜镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,,,120017,POINT,122594,FROM_AC,陆韧,满志敏,,2006/12/24
1317,Mile Xian,弥勒县,彌勒縣,103.433205,24.409359,云南弥勒县弥阳镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Guangxi Zhou,广西州,,,120017,POINT,122595,FROM_AC,陆韧,满志敏,,2006/12/24
1318,Mianning Ting,缅宁厅,緬寧廳,100.088226,23.880026,云南临沧县凤翔镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Shuning Fu,顺宁府,,,120017,POINT,122596,FROM_AC,陆韧,满志敏,,2006/12/24
1319,Talang Ting,他郎厅,他郎廳,101.694618,23.436018,云南墨江县玖联镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Pu'er Fu,普洱府,,,120017,POINT,122597,FROM_AC,陆韧,满志敏,,2006/12/24
1320,Ning'er Xian,宁洱县,寧洱縣,101.037308,23.066851,云南宁洱县宁洱镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Pu'er Fu,普洱府,,,120017,POINT,122598,FROM_AC,陆韧,满志敏,,2006/12/24
1321,Pingyi Xian,平彝县,平彝縣,104.248680,25.672686,云南富源县中安镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,,,120017,POINT,122599,FROM_AC,陆韧,满志敏,,2006/12/24
1322,Qiaojia Ting,巧家厅,巧家廳,102.920250,26.916569,云南巧家县新华镇,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Dongchuan Fu,东川府,,,120017,POINT,122600,FROM_AC,陆韧,满志敏,,2006/12/24
1323,Qiubei Xian,丘北县,丘北縣,104.192436,24.048903,云南丘北县锦屏镇,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Yunnan,云南,Guangxi Zhou,广西州,,,120017,POINT,122601,FROM_AC,陆韧,满志敏,,2006/12/24
