FID_,OBJECTID,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,116,Gucheng Xian,谷城县,穀城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Xiangyang Fu,襄阳府,120002,POLYGON,196116, ,孟刚,孟刚, , ,111.523002,32.168098,2765.889892
,117,Xiangyang Xian,襄阳县,襄陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Xiangyang Fu,襄阳府,120002,POLYGON,196117, ,孟刚,孟刚, , ,112.188003,32.122898,3479.659912
,118,Nanzhang Xian,南漳县,南漳縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Xiangyang Fu,襄阳府,120002,POLYGON,196118, ,孟刚,孟刚, , ,111.705001,31.627700,4436.540039
,119,Yicheng Xian,宜城县,宜城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Xiangyang Fu,襄阳府,120002,POLYGON,196119, ,孟刚,孟刚, , ,112.356002,31.703699,1713.969970
,120,Zaoyang Xian,枣阳县,棗陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Xiangyang Fu,襄阳府,120002,POLYGON,196120, ,孟刚,孟刚, , ,112.763000,32.092700,3239.639892
,121,Badong Xian,巴东县,巴東縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196121, ,孟刚,孟刚, , ,110.281997,30.872900,3678.520019
,122,Gui Zhou,归州,歸州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196122, ,孟刚,孟刚, , ,110.661003,30.941299,2575.790039
,123,Xingshan Xian,兴山县,興山縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196123, ,孟刚,孟刚, , ,110.761001,31.396999,3134.889892
,124,Hefeng Zhou,鹤峰州,鶴峰州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196124, ,孟刚,孟刚, , ,110.189002,29.915199,2898.389892
,125,Changle Xian,长乐县,長樂縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196125, ,孟刚,孟刚, , ,110.732002,30.155000,2129.270019
,126,Changyang Xian,长阳县,長陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196126, ,孟刚,孟刚, , ,110.816001,30.468500,3684.739990
,127,Donghu Xian,东湖县,東湖縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Yichang Fu,宜昌府,120002,POLYGON,196127, ,孟刚,孟刚, , ,111.240997,30.928699,4105.879882
,128,Enshi Xian,恩施县,恩施縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Shinan Fu,施南府,120002,POLYGON,196128, ,孟刚,孟刚, , ,109.507003,30.308700,3982.340087
,129,Xianfeng Xian,咸丰县,咸豐縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Shinan Fu,施南府,120002,POLYGON,196129, ,孟刚,孟刚, , ,108.991996,29.730300,2562.360107
,130,Lichuan Xian,利川县,利川縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Shinan Fu,施南府,120002,POLYGON,196130, ,孟刚,孟刚, , ,108.819000,30.229999,4234.790039
,131,Jianshi Xian,建始县,建始縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Shinan Fu,施南府,120002,POLYGON,196131, ,孟刚,孟刚, , ,109.930000,30.576299,2650.050048
,132,Xuan'en Xian,宣恩县,宣恩縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Shinan Fu,施南府,120002,POLYGON,196132, ,孟刚,孟刚, , ,109.554000,29.883300,2767.969970
,133,Laifeng Xian,来凤县,來鳳縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Shinan Fu,施南府,120002,POLYGON,196133, ,孟刚,孟刚, , ,109.235000,29.419200,1330.680053
,134,Sui Zhou,随州,隨州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,De'an Fu,德安府,120002,POLYGON,196134, ,孟刚,孟刚, , ,113.281997,31.887599,6977.100097
,135,Yingshan Xian,应山县,應山縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,De'an Fu,德安府,120002,POLYGON,196135, ,孟刚,孟刚, , ,113.801002,31.677900,2634.199951
,136,Anlu Xian,安陆县,安陸縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,De'an Fu,德安府,120002,POLYGON,196136, ,孟刚,孟刚, , ,113.623001,31.300800,1358.260009
,137,Yunmeng Xian,云梦县,雲夢縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,De'an Fu,德安府,120002,POLYGON,196137, ,孟刚,孟刚, , ,113.771003,31.002700,598.427001
,138,Yingcheng Xian,应城县,應城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,De'an Fu,德安府,120002,POLYGON,196138, ,孟刚,孟刚, , ,113.544998,30.926700,1085.569946
,139,Qianjiang Xian,潜江县,潛江縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Anlu Fu,安陆府,120002,POLYGON,196139, ,孟刚,孟刚, , ,112.788002,30.433000,1308.060058
,140,Tianmen Xian,天门县,天門縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Anlu Fu,安陆府,120002,POLYGON,196140, ,孟刚,孟刚, , ,113.183998,30.626699,2261.830078
,141,Zhongxiang Xian,钟祥县,鍾祥縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Anlu Fu,安陆府,120002,POLYGON,196141, ,孟刚,孟刚, , ,112.522003,31.275400,4824.879882
,142,Jingshan Xian,京山县,京山縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Anlu Fu,安陆府,120002,POLYGON,196142, ,孟刚,孟刚, , ,113.050003,31.040300,4132.509765
,143,Yuan'an Xian,远安县,遠安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingmen Zhou,荆门州,120002,POLYGON,196143, ,孟刚,孟刚, , ,111.515998,31.159299,1306.819946
,144,Dangyang Xian,当阳县,當陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingmen Zhou,荆门州,120002,POLYGON,196144, ,孟刚,孟刚, , ,111.845001,30.892000,2601.899902
,145,Jingmen Zhou,荆门州,荊門州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingmen Zhou,荆门州,120002,POLYGON,196145, ,孟刚,孟刚, , ,112.257003,30.875799,4196.919921
,146,Songzi Xian,松滋县,松滋縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingzhou Fu,荆州府,120002,POLYGON,196146, ,孟刚,孟刚, , ,111.694000,30.101600,2214.659912
,147,Zhijiang Xian,枝江县,枝江縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingzhou Fu,荆州府,120002,POLYGON,196147, ,孟刚,孟刚, , ,111.742996,30.408000,1101.910034
,148,Jiangling Xian,江陵县,江陵縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingzhou Fu,荆州府,120002,POLYGON,196148, ,孟刚,孟刚, , ,112.370002,30.261899,3570.949951
,149,Gong'an Xian,公安县,公安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingzhou Fu,荆州府,120002,POLYGON,196149, ,孟刚,孟刚, , ,112.122001,29.941400,1746.680053
,150,Shishou Xian,石首县,石首縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingzhou Fu,荆州府,120002,POLYGON,196150, ,孟刚,孟刚, , ,112.467002,29.743000,1709.739990
,151,Jianli Xian,监利县,監利縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Jingzhou Fu,荆州府,120002,POLYGON,196151, ,孟刚,孟刚, , ,112.986999,29.850500,3054.929931
,152,Xiaogan Xian,孝感县,孝感縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Hanyang Fu,汉阳府,120002,POLYGON,196152, ,孟刚,孟刚, , ,114.066001,31.251399,3147.469970
,153,Hanchuan Xian,汉川县,漢川縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Hanyang Fu,汉阳府,120002,POLYGON,196153, ,孟刚,孟刚, , ,113.682998,30.635400,1549.829956
,154,Hanyang Xian,汉阳县,漢陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Hanyang Fu,汉阳府,120002,POLYGON,196154, ,孟刚,孟刚, , ,114.005996,30.455099,2424.550048
,155,Mianyang Zhou,沔阳州,沔陽州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Hanyang Fu,汉阳府,120002,POLYGON,196155, ,孟刚,孟刚, , ,113.419998,30.139699,4688.040039
,156,Huangpi Xian,黄陂县,黃陂縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Hanyang Fu,汉阳府,120002,POLYGON,196156, ,孟刚,孟刚, , ,114.347999,31.023700,2532.620117
,157,Tongcheng Xian,通城县,通城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196157, ,孟刚,孟刚, , ,113.842002,29.225799,1101.310058
,158,Chongyang Xian,崇阳县,崇陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196158, ,孟刚,孟刚, , ,114.054000,29.458900,1984.839965
,159,Puqi Xian,蒲圻县,蒲圻縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196159, ,孟刚,孟刚, , ,113.894996,29.733299,1613.300048
,160,Jiayu Xian,嘉鱼县,嘉魚縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196160, ,孟刚,孟刚, , ,113.879997,29.979200,1368.219970
,161,Xianning Xian,咸宁县,咸寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196161, ,孟刚,孟刚, , ,114.344001,29.845899,1281.800048
,162,Tongshan Xian,通山县,通山縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196162, ,孟刚,孟刚, , ,114.551002,29.512500,1778.819946
,163,Xingguo Zhou,兴国州,興國州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196163, ,孟刚,孟刚, , ,115.063003,29.806900,3540.399902
,164,Jiangxia Xian,江夏县,江夏縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196164, ,孟刚,孟刚, , ,114.365997,30.326099,2683.189941
,165,Wuchang Xian,武昌县,武昌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196165, ,孟刚,孟刚, , ,114.703002,30.227800,2005.069946
,166,Daye Xian,大冶县,大冶縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Wuchang Fu,武昌府,120002,POLYGON,196166, ,孟刚,孟刚, , ,114.902000,30.135900,1533.869995
,167,Huangmei Xian,黄梅县,黃梅縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196167, ,孟刚,孟刚, , ,115.931999,30.020000,1525.079956
,168,Guangji Xian,广济县,廣濟縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196168, ,孟刚,孟刚, , ,115.611000,30.013999,1209.770019
,169,Huang'an Xian,黄安县,黃安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196169, ,孟刚,孟刚, , ,114.592002,31.314599,2052.889892
,170,Huanggang Xian,黄冈县,黃岡縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196170, ,孟刚,孟刚, , ,114.889999,30.750099,2922.659912
,171,Macheng Xian,麻城县,麻城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196171, ,孟刚,孟刚, , ,115.084999,31.212400,3700.080078
,172,Luotian Xian,罗田县,羅田縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196172, ,孟刚,孟刚, , ,115.510002,30.932500,1718.560058
,173,Qi Zhou,蕲州,蘄州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196173, ,孟刚,孟刚, , ,115.587997,30.323900,2391.889892
,174,Qishui Xian,蕲水县,蘄水縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,Huangzhou Fu,黄州府,120002,POLYGON,196174, ,孟刚,孟刚, , ,115.265998,30.508699,2049.300048
,175,Yongding Xian,永定县,永定縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Li Zhou,澧州,120006,POLYGON,196175, ,孟刚,孟刚, , ,110.464996,29.159299,2625.830078
,176,Cili Xian,慈利县,慈利縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Li Zhou,澧州,120006,POLYGON,196176, ,孟刚,孟刚, , ,110.927001,29.396299,3477.050048
,177,Shimen Xian,石门县,石門縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Li Zhou,澧州,120006,POLYGON,196177, ,孟刚,孟刚, , ,111.035003,29.797800,3992.860107
,178,Anxiang Xian,安乡县,安鄉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Li Zhou,澧州,120006,POLYGON,196178, ,孟刚,孟刚, , ,112.152999,29.459299,1025.199951
,179,Anfu Xian,安福县,安福縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Li Zhou,澧州,120006,POLYGON,196179, ,孟刚,孟刚, , ,111.613998,29.489700,1209.170043
,180,Li Zhou,澧州,澧州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Li Zhou,澧州,120006,POLYGON,196180, ,孟刚,孟刚, , ,111.742996,29.684600,2618.729980
,181,Longyang Xian,龙阳县,龍陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changde Fu,常德府,120006,POLYGON,196181, ,孟刚,孟刚, , ,112.091003,28.915100,2594.959960
,182,Taoyuan Xian,桃源县,桃源縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changde Fu,常德府,120006,POLYGON,196182, ,孟刚,孟刚, , ,111.253997,28.905300,4561.009765
,183,Yuanjiang Xian,沅江县,沅江縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changde Fu,常德府,120006,POLYGON,196183, ,孟刚,孟刚, , ,112.497001,28.922899,2017.920043
,184,Wuling Xian,武陵县,武陵縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changde Fu,常德府,120006,POLYGON,196184, ,孟刚,孟刚, , ,111.764999,29.024799,2798.429931
,185,Pingjiang Xian,平江县,平江縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yuezhou Fu,岳州府,120006,POLYGON,196185, ,孟刚,孟刚, , ,113.708999,28.760200,4106.020019
,186,Baling Xian,巴陵县,巴陵縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yuezhou Fu,岳州府,120006,POLYGON,196186, ,孟刚,孟刚, , ,113.180000,29.225099,3630.469970
,187,Linxiang Xian,临湘县,臨湘縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yuezhou Fu,岳州府,120006,POLYGON,196187, ,孟刚,孟刚, , ,113.464996,29.483699,2009.109985
,188,Huarong Xian,华容县,華容縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yuezhou Fu,岳州府,120006,POLYGON,196188, ,孟刚,孟刚, , ,112.585998,29.434099,2534.280029
,189,Liuyang Xian,浏阳县,瀏陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196189, ,孟刚,孟刚, , ,113.707000,28.232099,5014.799804
,190,You Xian,攸县,攸縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196190, ,孟刚,孟刚, , ,113.475997,27.170600,2679.459960
,191,Chaling Zhou,茶陵州,茶陵州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196191, ,孟刚,孟刚, , ,113.641998,26.803600,2514.860107
,192,Shanhua Xian,善化县,善化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196192, ,孟刚,孟刚, , ,113.011001,28.099300,1613.829956
,193,Ningxiang,宁乡县,寧鄉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196193, ,孟刚,孟刚, , ,112.346000,28.130800,2899.100097
,194,Xiangtan Xian,湘潭县,湘潭縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196194, ,孟刚,孟刚, , ,112.882003,27.658199,4347.850097
,195,Anhua Xian,安化县,安化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196195, ,孟刚,孟刚, , ,111.461997,28.188800,6184.299804
,196,Xiangxiang Xian,湘乡县,湘鄉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196196, ,孟刚,孟刚, , ,112.194000,27.638399,4722.000000
,197,Liling Xian,醴陵县,醴陵縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196197, ,孟刚,孟刚, , ,113.419998,27.670000,2534.560058
,198,Changsha Xian,长沙县,長沙縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196198, ,孟刚,孟刚, , ,113.069999,28.397499,2461.590087
,199,Xiangyin Xian,湘阴县,湘陰縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196199, ,孟刚,孟刚, , ,112.954002,28.802999,3545.780029
,200,Yiyang Xian,益阳县,益陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Changsha Fu,长沙府,120006,POLYGON,196200, ,孟刚,孟刚, , ,112.174003,28.487600,3757.949951
,201,Ling Xian,酃县,酃縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196201, ,孟刚,孟刚, , ,113.837997,26.377500,2022.959960
,202,Anren Xian,安仁县,安仁縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196202, ,孟刚,孟刚, , ,113.352996,26.579099,1474.880004
,203,Changning Xian,常宁县,常寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196203, ,孟刚,孟刚, , ,112.420997,26.361299,2061.899902
,204,Leiyang Xian,耒阳县,耒陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196204, ,孟刚,孟刚, , ,112.908996,26.420799,2683.870117
,205,Hengyang Xian,衡阳县,衡陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196205, ,孟刚,孟刚, , ,112.358001,27.098199,2724.459960
,206,Qingquan Xian,清泉县,清泉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196206, ,孟刚,孟刚, , ,112.606002,26.759099,2789.580078
,207,Hengshan Xian,衡山县,衡山縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Hengzhou Fu,衡州府,120006,POLYGON,196207, ,孟刚,孟刚, , ,112.905998,27.138900,3241.629882
,208,Guidong Xian,桂东县,桂東縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chen Zhou,郴州,120006,POLYGON,196208, ,孟刚,孟刚, , ,113.893997,25.981300,1429.180053
,209,Yongxing Xian,永兴县,永興縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chen Zhou,郴州,120006,POLYGON,196209, ,孟刚,孟刚, , ,113.188003,26.212499,1958.979980
,210,Xingning Xian,兴宁县,興寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chen Zhou,郴州,120006,POLYGON,196210, ,孟刚,孟刚, , ,113.452003,25.934700,2754.360107
,211,Chen Zhou,郴州,郴州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chen Zhou,郴州,120006,POLYGON,196211, ,孟刚,孟刚, , ,113.005996,25.743200,2169.929931
,212,Guiyang Xian,桂阳县,桂陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chen Zhou,郴州,120006,POLYGON,196212, ,孟刚,孟刚, , ,113.664001,25.549600,2426.659912
,213,Yizhang Xian,宜章县,宜章縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chen Zhou,郴州,120006,POLYGON,196213, ,孟刚,孟刚, , ,112.920997,25.267200,2161.949951
,214,Linwu Xian,临武县,臨武縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Guiyang Zhou,桂阳州,120006,POLYGON,196214, ,孟刚,孟刚, , ,112.554000,25.338800,1389.250000
,215,Jiahe Xian,嘉禾县,嘉禾縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Guiyang Zhou,桂阳州,120006,POLYGON,196215, ,孟刚,孟刚, , ,112.401000,25.632200,702.632019
,216,Lanshan Xian,蓝山县,藍山縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Guiyang Zhou,桂阳州,120006,POLYGON,196216, ,孟刚,孟刚, , ,112.182998,25.315599,1789.250000
,217,Guiyang Zhou,桂阳州,桂陽州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Guiyang Zhou,桂阳州,120006,POLYGON,196217, ,孟刚,孟刚, , ,112.594001,25.890399,2963.989990
,218,Xintian Xian,新田县,新田縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196218, ,孟刚,孟刚, , ,112.220001,25.886100,992.937988
,219,Jianghua Xian,江华县,江華縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196219, ,孟刚,孟刚, , ,111.737998,24.970600,3272.719970
,220,Yongming Xian,永明县,永明縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196220, ,孟刚,孟刚, , ,111.239997,25.193700,1647.949951
,221,Dong'an Xian,东安县,東安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196221, ,孟刚,孟刚, , ,111.347999,26.490200,2005.839965
,222,Lingling Xian,零陵县,零陵縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196222, ,孟刚,孟刚, , ,111.600997,26.208400,4295.500000
,223,Ningyuan Xian,宁远县,寧遠縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196223, ,孟刚,孟刚, , ,111.988998,25.733400,2994.729980
,224,Dao Zhou,道州,道州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196224, ,孟刚,孟刚, , ,111.620002,25.561500,3111.629882
,225,Qiyang Xian,祁阳县,祁陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Yongzhou Fu,永州府,120006,POLYGON,196225, ,孟刚,孟刚, , ,111.939002,26.658100,3916.399902
,226,Chengbu Xian,城步县,城步縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Baoqing Fu,宝庆府,120006,POLYGON,196226, ,孟刚,孟刚, , ,110.311996,26.321699,2627.530029
,227,Wugang Zhou,武冈州,武岡州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Baoqing Fu,宝庆府,120006,POLYGON,196227, ,孟刚,孟刚, , ,110.777999,26.960599,4861.729980
,228,Shaoyang Xian,邵阳县,邵陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Baoqing Fu,宝庆府,120006,POLYGON,196228, ,孟刚,孟刚, , ,111.385002,27.270500,7295.830078
,229,Xinhua Xian,新化县,新化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Baoqing Fu,宝庆府,120006,POLYGON,196229, ,孟刚,孟刚, , ,111.221000,27.813800,4970.359863
,230,Xinning Xian,新宁县,新寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Baoqing Fu,宝庆府,120006,POLYGON,196230, ,孟刚,孟刚, , ,110.900001,26.518699,2830.250000
,231,Luxi Xian,泸溪县,瀘溪縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Hunan,湖南,Chenzhou Fu,辰州府,120006,POLYGON,196231, ,孟刚,孟刚, , ,109.989997,28.160499,1561.020019
