"FID_","SYS_ID","NAME_PY","NAME_CH","NAME_FT","X_COORD","Y_COORD","PRES_LOC","TYPE_PY","TYPE_CH","LEV_RANK","BEG_YR","BEG_RULE","END_YR","END_RULE","DYN_PY","DYN_CH","LEV1_PY","LEN1_CH","LEV2_PY","LEV2_CH","CNTY_PY","CNTY_CH","NOTE_ID","OBJ_TYPE","LOC_ID","GEO_SRC","COMPILER","GEOCOMP","CHECKER","ENT_DATE"
,"23989","Donglinshi","东林市","東林市",120.094751,30.681876,"今浙江湖州市南东林镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16757,"POINT",40128,"FROM_FD","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23990","Qianjinxu","千金墟","千金墟",120.230751,30.674876,"今浙江湖州市东南千金镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16758,"POINT",40128,"FROM_FD","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23991","Hanshan","含山","含山",120.317751,30.666876,"今浙江湖州市东南含山","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16759,"POINT",40128,"FROM_FD","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23992","Changchaoshi","长超市","長超市",120.189751,30.790876,"今浙江湖州市东南长超镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16760,"POINT",40128,"FROM_FD","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23993","Zhongzhaoshi","重兆市","重兆市",120.229751,30.780876,"今浙江湖州市东南重兆市","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16761,"POINT",40128,"FROM_FD","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23994","Shuanglinzhen","双林镇","雙林鎮",120.319603,30.776777,"今浙江湖州市东南双林镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16749,"POINT",40128,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23995","Lianshizhen","连市镇","連市鎮",120.403580,30.709234,"今浙江湖州市东南练市镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16750,"POINT",40128,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23996","Shanlianzhen","善连镇","善連鎮",120.307594,30.697123,"今浙江湖州市东南善璉镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16756,"POINT",40128,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23997","Linghuzhen","菱湖镇","菱湖鎮",120.178215,30.719862,"今浙江湖州市南菱湖镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16751,"POINT",40128,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23998","Digangzhen","荻冈镇","荻岡鎮",120.154838,30.785282,"今浙江湖州市东南荻港","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16755,"POINT",40128,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"23999","Daixishi","埭溪市","埭溪市",120.011528,30.660425,"今浙江湖州市西南埭溪镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Gui'an Xian","归安县",16753,"POINT",40128,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"24000","Haixie","海卸","海卸",120.320751,30.516876,"今浙江桐乡县西南","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Deqing Xian","德清县",16737,"POINT",40158,"FROM_FD","邹逸麟","满志敏","傅林祥","2001/06/30"
,"24001","Yuxizhen","玉溪镇","玉溪鎮",120.422751,30.621876,"今浙江桐乡县西南石门镇之西隅","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16962,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24002","Gaoyangcun","羔羊村","羔羊村",120.406751,30.589876,"今浙江桐乡县西南羔羊","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16964,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24003","Qianlincun","钱林村","錢林村",120.494751,30.621876,"今浙江桐乡县西南钱林","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16965,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24004","Nanyangcun","南阳村","南陽村",120.443751,30.508876,"今浙江桐乡县西南南阳","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16966,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24005","Yaojiadai","姚家埭","姚家埭",120.367751,30.525876,"今浙江桐乡县西南姚家埭","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16967,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24006","Zhujiadai","祝家埭","祝家埭",120.396751,30.506876,"今浙江桐乡县西南祝家埭","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16968,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24007","Yaoziduan","鹞子墩","鷂子墩",120.465751,30.549876,"今浙江桐乡县西南鹞子墩","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16969,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24008","Shijiangcun","石匠村","石匠村",120.481751,30.510876,"今浙江桐乡县西南石匠村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16970,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24009","Momucun","莫墓村","莫墓村",120.366751,30.544876,"今浙江桐乡县西南莫墓","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16971,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24010","Tiandicun","田地村","田地村",120.396751,30.577876,"今浙江桐乡县西南田地村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16972,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24011","Tujiaba","屠家坝","屠家壩",120.321751,30.588876,"今浙江桐乡县西南屠家坝","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16973,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24012","Wutacun","吴塔村","吳塔村",120.417751,30.612876,"今浙江桐乡县西吴塔村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16974,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24013","Daocun","道村","道村",120.338751,30.607876,"今浙江桐乡县西南道村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16975,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24014","Wushe","五社","五社",120.437751,30.584876,"今浙江桐乡县西南五社庙","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16976,"POINT",40065,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24015","Dama","大麻","大麻",120.353165,30.503807,"今浙江桐乡县西南大麻","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Huzhou Fu","湖州府","Deqing Xian","德清县",16738,"POINT",40158,"FROM_AC","邹逸麟","满志敏","傅林祥","2001/06/30"
,"24016","Zhouqianshi","洲钱市","洲錢市",120.346184,30.570950,"今浙江桐乡县西南洲泉镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Shimen Xian","石门县",16963,"POINT",40065,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24017","Qingduanzhen","青墩镇","青墩鎮",120.490751,30.739876,"今浙江桐乡县乌镇东南隅","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16952,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24018","Chenzhuangzhen","陈庄镇","陳莊鎮",120.483751,30.717876,"今浙江桐乡县西北陈庄","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16954,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24019","Zaolinzhen","皂林镇","皂林鎮",120.525751,30.663876,"今浙江桐乡县西北九里","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16955,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24020","Yongxinpu","永新铺","永新鋪",120.578751,30.696876,"今浙江桐乡县东北、运河北岸","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16957,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24021","Yangyuancun","杨园村","楊園村",120.492751,30.668876,"今浙江桐乡县西北杨园里","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16958,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24022","Yaojia","姚家","姚家",120.531751,30.728876,"今浙江桐乡县乌镇东南","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16959,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24023","Pengjiacun","彭家村","彭家村",120.464751,30.680876,"今浙江桐乡县西北彭家村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16960,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24024","Qiujiabang","邱家浜","邱家浜",120.442751,30.666876,"今浙江桐乡县西北邱家浜","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16961,"POINT",40060,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24025","Luzhen","炉镇","爐鎮",120.502548,30.676563,"今浙江桐乡县西北炉头","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16953,"POINT",40060,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24026","Tudianzhen","屠甸镇","屠甸鎮",120.609116,30.577147,"今浙江桐乡县东南屠甸镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Tongxiang Xian","桐乡县",16956,"POINT",40060,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24027","Doumenzhen","陡门镇","陡門鎮",120.633751,30.723876,"今浙江嘉兴市西南陡门","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16993,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24028","Shanqingzha","杉青闸","杉青閘",120.740751,30.775876,"今浙江嘉兴市北","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16994,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24029","Santa","三塔","三塔",120.729751,30.753876,"今浙江嘉兴市西南三塔","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16995,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24030","Fantan","范滩","范灘",120.683751,30.843876,"今浙江嘉兴市西北范滩","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16996,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24031","Jinqiao","金桥","金橋",120.716751,30.831876,"今浙江嘉兴市西北金桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16997,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24032","Wang'an","王安","王安",120.578751,30.800876,"今浙江嘉兴市西北王安庄","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16998,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24033","Xuwangmiao","徐王庙","徐王廟",120.623751,30.792876,"今浙江嘉兴市新睦镇东南徐王庙","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16999,"POINT",40058,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24034","Xinchengzhen","新城镇","新城鎮",120.606102,30.797466,"今浙江嘉兴市西北新睦镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16992,"POINT",40058,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24035","Wangjiangjingzhen","王江泾镇","王江涇鎮",120.707245,30.886515,"今浙江嘉兴市西北王江泾镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16990,"POINT",40058,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24036","Puyuanzhen","濮院镇","濮院鎮",120.626671,30.679588,"今浙江桐乡县东北濮院镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Xiushui Xian","秀水县",16991,"POINT",40058,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24037","Mashehui","马厍汇","馬厙匯",120.729751,30.822876,"今浙江嘉兴市北马库汇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16914,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24038","Xuposi","徐婆寺","徐婆寺",120.910000,30.719000,"今浙江嘉兴市东南","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16915,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24039","Qizhen","栖真","棲真",120.767000,30.858000,"今浙江嘉兴市东北栖真","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16916,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24040","Banduan","半墩","半墩",120.821751,30.773876,"今浙江嘉兴市西东半墩","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16918,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24041","Quemu","雀墓","雀墓",120.829751,30.755876,"今浙江嘉兴市东雀墓桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16919,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24042","Maqiao","马桥","馬橋",120.725751,30.686876,"今浙江嘉兴市西南蚂桥（马王塘）","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16920,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24043","Zhulin","竹林","竹林",120.903000,30.673000,"今浙江嘉兴市东南竹林","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16921,"POINT",40057,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24044","Zhongdaizhen","钟带镇","鍾帶鎮",120.993012,30.767996,"今浙江平湖县西北钟埭镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16912,"POINT",40057,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24045","Xinfengzhen","新丰镇","新豐鎮",120.921539,30.709152,"今浙江嘉兴市东南新丰镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16817,"POINT",40057,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24046","Shipangshi","石厐市","石龎市",120.854530,30.656757,"今浙江嘉兴市东南凤桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16917,"POINT",40057,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24047","Yuxiandai","余贤埭","余賢埭",120.791489,30.670504,"今浙江嘉兴市东南余新","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16913,"POINT",40057,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24048","Wangdianzhen","王店镇","王店鎮",120.722946,30.619396,"今浙江嘉兴市南王店镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16815,"POINT",40057,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24049","Haisha","海沙","海沙",121.030000,30.591000,"今浙江海盐县东北","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16979,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24050","Chayuanzhen","茶院镇","茶院鎮",120.827000,30.413000,"今浙江海盐县西南茶院","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16982,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24051","Banlushi","半路市","半路市",120.803751,30.595876,"今浙江海盐县西北","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16984,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24052","Lantian","兰田","蘭田",120.929000,30.484000,"今浙江海盐县南兰田庙","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16986,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24053","Meiyuan","梅园","梅園",120.856000,30.450000,"今浙江海盐县西南梅园","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16987,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24054","Huangni","黄泥","黃泥",120.815751,30.518876,"今浙江海盐县西","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16988,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24055","Jiuli Ting","九里亭","九里亭",120.982000,30.556000,"今浙江海盐县东北","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16989,"POINT",40075,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24056","Xitang","西塘","西塘",120.998901,30.618736,"今浙江海盐县东北西塘","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16985,"POINT",40075,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24057","Xinhangzhen","新行镇","新行鎮",120.918404,30.623592,"今浙江嘉兴市东南新篁","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Jiaxing Xian","嘉兴县",16816,"POINT",40057,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24058","Shendangzhen","沈荡镇","沈蕩鎮",120.822785,30.573877,"今浙江海盐县西北沈荡镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16980,"POINT",40075,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24059","Yucheng","屿城","嶼城",120.853310,30.524061,"今浙江海盐县西北于城镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16978,"POINT",40075,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24060","Tongyuanzhen","通元镇","通元鎮",120.841019,30.451567,"今浙江海盐县西南通元镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16981,"POINT",40075,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24061","Jiaoliyan","角里堰","角里堰",120.854057,30.398502,"今浙江海盐县西南甪里堰","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16983,"POINT",40075,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24062","Ganpuzhen","澉浦镇","澉浦鎮",120.895164,30.388004,"今浙江海盐县西南澉浦","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Haiyan Xian","海盐县",16977,"POINT",40075,"FROM_AC","钱林书","满志敏","邹逸麟","2001/06/30"
,"24063","Baishawanzhen","白沙湾镇","白沙灣鎮",121.242000,30.694000,"今浙江平湖县东白沙湾","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Pinghu Xian","平湖县",16942,"POINT",40061,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24064","Liangzhuangzhai","梁庄寨","梁莊寨",121.125000,30.638000,"今浙江平湖县东南","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Pinghu Xian","平湖县",16944,"POINT",40061,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24065","Luli","芦沥","蘆瀝",121.250000,30.699000,"今浙江平湖县东海边","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Pinghu Xian","平湖县",16945,"POINT",40061,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24066","Jiudai","旧带","舊帶",121.060000,30.824000,"今浙江平湖县东北旧带","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Pinghu Xian","平湖县",16948,"POINT",40061,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24067","Xujiadaizhen","徐家带镇","徐家帶鎮",121.074000,30.687000,"今浙江平湖县东南徐家埭","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Pinghu Xian","平湖县",16949,"POINT",40061,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
,"24068","Dushan","独山","獨山",121.162000,30.645000,"今浙江平湖县东南新兴镇东","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhejiang","浙江","Jiaxing Fu","嘉兴府","Pinghu Xian","平湖县",16950,"POINT",40061,"FROM_FD","钱林书","满志敏","邹逸麟","2001/06/30"
